"hotel","location","ranking","rating","review_count","min_price_usd","max_price_usd","review","date","sentiment","positive_score","neutral_score","negative_score","mixed_score","city","month","review_length"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","We came for an early dinner around 6pm and got a table outside looking over St Peter’s. The food and service were amazing, we shared the Gladiator panini and a salmon salad which was the perfect amount of food.

Couldn’t recommend this place highly enough...if you want a quick bite to eat with amazing food, at very reasonable prices and a decent view.More","October 2023","POSITIVE","0.9990270137786865","0.0006113143172115088","0.00027323118411004543","8.850338781485334e-05","Rome","10","357"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","Proper experience in a proper restaurant.. I am glad I managed to catch a free table here, the experience was unforgettable","November 2023","POSITIVE","0.9972081780433655","0.0019917322788387537","0.0005997713888064027","0.00020030021551065147","Rome","11","123"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","Perfect(!!) service, good food but small portions. Still excellent value for money location considered (view to Peters Church). Pick pasta or pizza","October 2023","POSITIVE","0.9988701939582825","0.00045922043500468135","2.9035751140327193e-05","0.0006415640818886459","Rome","10","147"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","Amongst all the fantastic food I had during my holiday, the best thing I ate in Rome was a sandwich by these guys. Amazing fillings, wonderful bread and a nice cocktail to wash it down with.","September 2023","POSITIVE","0.999214768409729","0.0006942250765860081","6.324907735688612e-05","2.7707683329936117e-05","Rome","9","190"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","It was a delight for me to visit this restaurant and eat the tastiest, most delectable cuisine, and the service is outstanding.","July 2023","POSITIVE","0.999799907207489","0.00015358161181211472","2.4187220333260484e-05","2.2349731807480566e-05","Rome","7","127"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","This was one of the most excellent service ever!!! Nicoleta, thank u so much!! I would recommend for fun drinks with friends or a tasty panini lunch.","September 2023","POSITIVE","0.9996770620346069","0.00027678991318680346","2.833276812452823e-05","1.7744132492225617e-05","Rome","9","149"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","Bono Bottega is third restaurant in Rome. For me it was huge disappointment eating Paninis there. They were average. Just regular sandwiches, even not that big to be satisfied. I won’t recommend this place to anybody.","September 2023","NEGATIVE","0.00014124176232144237","0.0012886419426649809","0.998479425907135","9.069046063814312e-05","Rome","9","217"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","It was very very delicious, so we went there twice! Fresh amd quality ingredients. Highly recomended.","September 2023","POSITIVE","0.999835729598999","0.00010264354932587594","4.434539732756093e-05","1.7215044863405637e-05","Rome","9","101"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","Good food and service!was our first meal in Rome!

Good food and service!was our first meal in Rome

Good food and service!was our first meal in Rome","September 2023","POSITIVE","0.9988853335380554","0.0010537570342421532","2.5271843696828e-05","3.569840555428527e-05","Rome","9","149"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","Excellent sandwich shop. We went most days on our holiday and loved everything we tried. Incredible menu. Lots of vegetarian options for my kids but I found number 50, the Magliana, and stuck with it.","September 2023","POSITIVE","0.9998268485069275","5.8345525758340955e-05","6.227883568499237e-05","5.2443185268202797e-05","Rome","9","200"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","Really good sandwiches, you can choose from 3 types of bread and 20+ type of variations. We tried 4, every single one was 5/5.

The staff was also really friendly, the cocktails were reasonable priced and good as well.

Strongly recommended","September 2023","POSITIVE","0.9996689558029175","0.0002828673750627786","2.371063419559505e-05","2.4481216314597987e-05","Rome","9","240"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","Went to eat with family in the morning food was hot and fresh I would highly recommend thank you. I will come again","August 2023","POSITIVE","0.9963780045509338","0.0032504454720765352","0.00031857527210377157","5.300278644426726e-05","Rome","8","115"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","The sandwiches and cocktails were delicious however the wait staff could have been more personable. It's a small place but there was only 1 person waiting on tables and he seemed rushed off his feet.","August 2023","MIXED","0.0030495927203446627","0.00023795742890797555","0.0015497488202527165","0.9951626062393188","Rome","8","199"
"Bono Bottega Nostrana - San Pietro","Via di Porta Cavalleggeri 109/111, 00165 Rome Italy","4","5.0","1390","3.0","16.0","So much variety for all lovers of sandwiches! Served on 3 types of flat or pizza dough bread for us Italians . great food and service is good and quick . No capiccolo  , veal cutlets , sausage or porpetti on menu my only dissapointment.","August 2023","POSITIVE","0.9991494417190552","0.00035241706063970923","0.00022706434538122267","0.0002710926055442542","Rome","8","236"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","We found this place by chance. Looks unassuming but does fabulous sandwiches (bit of an understatement) with warm Italian bread.  Lots of veggie options and the porcini with spicy sauce and salad on black bread was to die for","November 2023","POSITIVE","0.9863373637199402","0.004796189721673727","0.0012909348588436842","0.007575539872050285","Rome","11","225"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","My husband is a sandwich and craft beer connoisseur, and we loved this place!  So many sandwich options! They also have yummy fresh salad options too.  I also treated myself to a freshly squeezed OJ and an iced coffee.  The staff were so friendly and...eager to accommodate whatever we asked for.  The facility is VERY clean and modern but also quaint and charming.  Tucked away on a cute little side street which offered lots of shade on a smoldering hot August day.

Arafat was our waiter and he was so tentative and provided fantastic service! Thank you!More","August 2023","POSITIVE","0.9997965693473816","0.00012374883226584643","3.7427671486511827e-05","4.228155012242496e-05","Rome","8","561"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Great Aperol and really nice staff TX for nice evening. We coming again…… greetings from Berlino. Arafat was the greatest  Cameriere","November 2023","POSITIVE","0.9971004128456116","0.0026838844642043114","0.00019574028556235135","1.984797381737735e-05","Rome","11","132"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Amazing sandwiches. We ordered the mortadella sandwich and the prosciutto,  mozzarella and fig sandwich. The mortadella was our favorite. Arafat was our server and was so lovely!","November 2023","POSITIVE","0.9996373653411865","0.00031936357845552266","2.6344556317781098e-05","1.6951673387666233e-05","Rome","11","178"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Nice option for breakfast. 
A small seating area in front of the place as well as inside on the ground floor and on the first floor. 
Large selection -  vegetarian option - a page to choose from which was really nice for a change. 
The...bread is delicious and so, so light. 
Very central, but not too loud. 
Considered one of the best sandwich places in Rome.More","September 2023","POSITIVE","0.9996232986450195","0.0002955998352263123","5.136304025654681e-05","2.9774821086903103e-05","Rome","9","364"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Bono offers a large and tempting selection of sandwiches! I enjoyed the zucchini, eggplant, moz sandwich and my husband enjoyed his speck sandwich. Great spot to sit and enjoy a casual lunch!","September 2023","POSITIVE","0.9978869557380676","0.0020638497080653906","2.99228177027544e-05","1.9169623556081206e-05","Rome","9","191"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Well that was the best best. Can’t fault it and the service was great too. 
Lovely fillings, fresh bread and nice sauce. 
Better than the others around.","August 2023","POSITIVE","0.9996050000190735","0.00027804801356978714","4.1575971408747137e-05","7.541636296082288e-05","Rome","8","152"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Ate here a couple of times and tried a few of the panini, the porchetta was outstanding. Fairly priced for location and staff were really friendly.","May 2023","POSITIVE","0.9991439580917358","0.00026464895927347243","7.280067075043917e-05","0.0005186521448194981","Rome","5","147"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Amazing casual sandwich shop. But such good food. And great service 
Lots of vegetarian options as well","July 2023","POSITIVE","0.9994601607322693","0.00034531965502537787","3.296743307146244e-05","0.00016156231868080795","Rome","7","103"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Stopped here for a casual sandwich (or three) and all were very tasty! Bread was delicious and the ingredients were fresh. Great place for a quick lunch! Service was excellent.","July 2023","POSITIVE","0.9998244643211365","9.28215158637613e-05","2.27767613978358e-05","5.993738886900246e-05","Rome","7","176"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","The best food ever never and the best chef Arafat ever never in Rome and I recommend any one to come to eat here because it is the best restaurant in Rome","July 2023","POSITIVE","0.9956306219100952","0.004029654897749424","0.00032165012089535594","1.8056851331493817e-05","Rome","7","154"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Awesome staff, we met Doina & Michele, they were lovely and welcoming. 
Food is great and tasty. We tried 31 & 42 on the menu board.","June 2023","POSITIVE","0.9997667670249939","0.00018295743211638182","1.9126207916997373e-05","3.127114541712217e-05","Rome","6","132"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","This was the best lunch in all of Rome! The atmosphere, service and food were all top notch. Try any of the dessert breads and anything the staff tells you is their favorite. We will definitely be back again!","June 2023","POSITIVE","0.9995556473731995","0.00039452119381166995","3.113861384917982e-05","1.8673967133508995e-05","Rome","6","208"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","Very nice place, so grear gourmet Panini with amanzing italian wine collection in very good price for glass. Please ask for Dimitri, He would attend you so great.","June 2023","POSITIVE","0.9992234706878662","0.0007005129591561854","4.006466770078987e-05","3.595588350435719e-05","Rome","6","162"
"Bono Bottega Nostrana - Piazza di Spagna","Largo della Fontanella di Borghese 85, 00186 Rome Italy","5","5.0","1393","","","We dropped into Bono di Spagna for a quick wine and ended up having an amazing cold cuts and meat platter, the service and passion from both Michele & Doina were a breath of fresh air, we will definitely be back.","June 2023","POSITIVE","0.9823052883148193","0.016948191449046135","0.0005485707079060376","0.00019790213264059275","Rome","6","212"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Where to begin !? We came here for vacation and to celebrate our honeymoon. . This place started with an incredibly friendly staff! Very personal, caring, nice and respectful. Staff and chef/owner was AMAZING ! He helped us select dishes and Oh my goodness!!! Out...of this world !! The food is nothing like I’ve ever experienced. The way this food is crafted left me speechless. This place is 100/10 I HIGHLY! recommend.More","November 2023","POSITIVE","0.9996727705001831","0.00024605964426882565","6.233803287614137e-05","1.8882938093156554e-05","","11","425"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","This restaurant is fabulous. The food is original, innovative and utterly delicious. The wine pairings were excellent. The experience was made so much better by the lovely couple who own and run the restaurant and their friendly and efficient staff. They selected dishes to create...a wonderful dinner on Friday night for us and we enjoyed it so much we went back on Sunday lunchtime to try another selection. I cannot praise it highly enough. The other customers were clearly of the same mind, including a small boy who the owner personally persuaded to try new things with great success.More","November 2023","POSITIVE","0.9993305206298828","0.00022086572425905615","0.00015258413623087108","0.00029605170129798353","","11","593"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","This restaurant was on our list of “must go” and very glad we listened to Silvia’s suggestions.  We knew we wanted to try the cruiximelós d’orella (confit pork ears) and el Abanico (pork shoulder).  We told Silvia what we liked and she suggested several additional...plates. All were nicely presented with wonderful twists.  Make sure you try the tiramisu.  Overall a great experience with the Michelin quality food, service and Silvia’s and Santos’ hospitality.  Definitely will visit when we are back in Barcelona.

Out of the way but well worth it.  This restaurant is easily accessible via public transportation.  It is in zone 1, can be reached by the L2 metro and a 5 minute walk.

Thank you Silvia and Santos for a great meal and hospitality!  Love your “ment inquieta”.More","October 2023","POSITIVE","0.9973430037498474","0.002483713673427701","0.00012685119872912765","4.6420751459663734e-05","","10","781"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Very nice hosts. Fab food. Super location. We were very happy with the explanation of the menu. Would visit again. Be sure to visit when you're in the neighbourhood!!","October 2023","POSITIVE","0.999648928642273","0.0002750976418610662","1.98790348804323e-05","5.602331293630414e-05","","10","166"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Good service food was excellent , we read numerous reviews prior to attending , all glowing in there praise , and all true","October 2023","POSITIVE","0.9989062547683716","0.0009633915033191442","5.3362960898084566e-05","7.694723171880469e-05","","10","122"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Very nice restaurant. The food was great and the service was better. Very nice people. Would recommend","September 2023","POSITIVE","0.9991450309753418","0.00012061428424203768","3.696124258567579e-05","0.0006973675917834044","","9","102"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Recently I spent two months in Barcelona. I've made a list of the 24 restaurants I tried during those months.  Espai Classual is the only one I returned to *three* times.  Santos and Silvia have the #1 restaurant in Badalona, but if you ask me...it's my #1  in the whole city.  Well worth a twenty-minute train or taxi ride from the center.  When you consider the inventiveness of the menu - you'll see dishes here you won't see anywhere else - along with the quality of the meal and service - then you consider the prices, considering the prices, you just can't do better than Espai Classual.  Let Silvia or one of her colleagues guide you through the menu and try whatever sounds delicious.  A great variety of starters.  Every dish I tried over my three visits was first-rate.  Iberian pork tataki!  Chanterelle mushrooms in a foie gras sauce!  These folks work hard to give you a great dinner experience.  Fine dining but they'll make you feel right at home.More","September 2023","MIXED","0.17118003964424133","0.014112211763858795","0.07823824137449265","0.7364695072174072","","9","966"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Classual is hands down the best meal I have had in Spain! Every single dish is an experience - from the bombas de huevo to the crujimeloso de oreja and el abanico - it all melts in your mouth just perfectly. You can tell everything...is made with intention and thoughtfulness. And to top it all off, Sylvia and Santos are incredibly kind, warm, and inviting. I promise you will leave very satisfied!More","July 2023","POSITIVE","0.9970777034759521","0.0028282934799790382","4.6093387936707586e-05","4.7894813178572804e-05","","7","403"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","We had a fantastic dinner experience at this restaurant. This was a completely different experience from most of the other restaurants that we ate all over Spain.  
Silvia, the co-owner and our hostess was extremely friendly and welcoming.  She walked us through the menu and...was patient and explained every item on the menu with the ingredients.

The food is not only tasty but very creative and unique.
El Confinado - it is like a mini slider that comes with edible plastic wrap.
Ses Illes - it is like a spring roll wrapped in an edible newspaper.  
The Tiramisu balls were the super hit of everyone and probably the best and most fun dessert we had. 
The experience, the ambience and the service was outstanding.
Highly recommend this place.
It was worth traveling about 30-45 minutes from Barcelona to Badalona to enjoy this restaurant.More","June 2023","POSITIVE","0.9944005608558655","0.0023631914518773556","0.0006356138037517667","0.0026005953550338745","","6","847"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Simpathy, and high professionality. Fresh and local products. Friendly atmosphere. These combination made un unforgetful gastronomic experience. Well done!","May 2023","POSITIVE","0.9991384744644165","0.0007197261438705027","0.00010345949704060331","3.8310219679260626e-05","","5","155"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","They offer a unique selection of food that you can’t find anywhere else near by. The quality and serving of the food is at a very high level also they do explain every course how is it made and how to eat it. The embience...is very cosy and themed with surrounding land marks. Staff is amazing and very pleasant to have around. Meals are served in a proper way, meaning by courses and served simultaneously. Overall experience is very pleasant. We really enjoyed this place and they are very nice with kids and toddlers also. Fair to say they can be evaluated as 10/10. Do try their vine selection, they have a variety of exclusives vines from all over Spain. And the way that tiramisu is served is nothing I have seen before. Highly recommend.More","April 2023","POSITIVE","0.9997138381004333","0.00017703769844956696","3.469386501819827e-05","7.447884127032012e-05","","4","748"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","This is the best restaurant in Badalona . The good is sophisticated, interesting and not so expensive. The service is amazing - especialy the owner and his wife. I have been there 3 times until now and always is amazing there. The table reserved for...me was marked with special card 🥰🥰🥰🥰More","March 2023","POSITIVE","0.9993429780006409","0.0005914127104915679","2.8920072509208694e-05","3.6684614315163344e-05","","3","292"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Wonderful place with top-notch cuisine yet a relaxed and very friendly atmosphere. Menu is full of surprises.  One of a kind.","March 2023","POSITIVE","0.9979727864265442","0.0019024014472961426","2.8598449716810137e-05","9.629956912249327e-05","","3","125"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","just wouw😳
one of the best restaurant I ever been...
if you go to Barcelona... take a cab and visit Silvia and Santos at Espai Classual Restaurant in Badalona.... amazing😎","January 2023","POSITIVE","0.9660946130752563","0.03347548842430115","0.0003663219977170229","6.361570558510721e-05","","1","171"
"Gastroteca Espai Classual","Carrer de Ribas i Perdigó, 9, 08911 Badalona Spain","1","5.0","491","","","Absolutely knock-out place….food is sublime…amazing attention to detail with fun subtle twists on many dishes. These are not just ordinary tapas/dishes, they are in a league of their own. The staff are extremely helpful too, carefully explaining each dish in English for us (and we...were terribly late for lunch due to parking issues but our table was kept for us and nothing was rushed). Dining here was an excellent experience and we shall certainly return. Thank you!More","November 2022","POSITIVE","0.9996532201766968","0.000246522220550105","4.704949969891459e-05","5.314406007528305e-05","","11","475"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","Nice people  nice food excellent pizza and raw material. Burgers is a must, pizza bread,amarzo carchiofi as a desert","December 2023","POSITIVE","0.999101996421814","0.0008147727348841727","2.6818905098480172e-05","5.641535244649276e-05","Barcelona","12","116"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","Awesome Carbonara pizza and family run business. Most stop! Provolone fundido for an appetizer is also highly recommended!","November 2023","POSITIVE","0.9946711659431458","0.004395382013171911","0.0007026804378256202","0.00023078212689142674","Barcelona","11","122"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","A wonderful location and super delicious food! Absolutely loved the experience, will visit again soon :)","October 2023","POSITIVE","0.9996610879898071","0.000264056638116017","1.959494511538651e-05","5.5304008128587157e-05","Barcelona","10","104"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","The better italian place I have ever been in Barcelona! Very tasty food!
The owner is very friendly and real gentleman!","October 2023","POSITIVE","0.9993877410888672","0.00047159739187918603","6.37619523331523e-05","7.685286982450634e-05","Barcelona","10","119"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","We had the best pizza and pasta in Barcelona! The owners was so friendly! The deserts were great ! I come from Greece, I know from good food .","September 2023","POSITIVE","0.9991175532341003","0.0007982895476743579","3.1608269637217745e-05","5.256750955595635e-05","Barcelona","9","142"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","Fantastic waiters and good laughs, very accommodating and even let me try some kind of craft whiskey.","July 2023","POSITIVE","0.9995312690734863","0.00039271218702197075","5.1109953346895054e-05","2.490617407602258e-05","Barcelona","7","101"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","Amazing restaurant, with excellent service. The staff were all very friendly and welcoming and the food was excellent.","July 2023","POSITIVE","0.999699592590332","0.00017951019981410354","2.111037065333221e-05","9.983856580220163e-05","Barcelona","7","118"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","Great italian restaurant, authentic pizza napoletana! We got to meet Alfredo, its owner, who was very helpful and it was a pleasure to have a conversation with. Food was 10/10, incredibly fast and fresh, we are %100 sure We are coming back. I would recommend...this place to anyone who’s Craving italian food, they have an Awesome variety of italian plates. The staff is also super nice. Grazie mile!!!More","June 2023","POSITIVE","0.999599277973175","0.0003353475476615131","1.6967880583251826e-05","4.848602839047089e-05","Barcelona","6","406"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","A real extraordinary Neapolitan experience! The pizzas are delicious and I highly recommend you try their unique burgers! On top of that the owners are very friendly and the service is very good! It's like bringing Napoli to BCN!

Una experiencia unica! Las pizzas son...deliciosas y las hamburgesas molan! Ademas los duenos son muy amable! Lo os recommendo mucho! La casa napolitana en  Barcelona!More","May 2023","POSITIVE","0.999000608921051","0.000856358150485903","2.553966623963788e-05","0.00011757101310649887","Barcelona","5","402"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","We got there really late when it looked like everything was closing and they waved us in and were so welcoming. Friendly smiles and light conversation, they sat us down and let us order, it was fast service but not rushed at all and the...food was DELICIOUS. Some of the best pizza for sure. Free limoncello shots at the end too!! Overall was amazing, great neighborhood spirit too :)More","April 2023","POSITIVE","0.9993547797203064","0.0002519289555493742","5.201144085731357e-05","0.0003412013757042587","Barcelona","4","388"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","Perfect 
Best in guinardo arrea
Just what we were looking for
The burger was perfect 
And pizza was like no where else","March 2023","POSITIVE","0.9984838366508484","0.0013020422775298357","0.00016125233378261328","5.280157711240463e-05","Barcelona","3","118"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","One of the few places in Barcelona with perfect client service, the food is great and at a fair price also. I recommend it to anyone.","March 2023","POSITIVE","0.9993878602981567","0.000548785668797791","4.533005630946718e-05","1.8053178791888058e-05","Barcelona","3","133"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","Came with my girlfriend and she said it tastes just like her Nona’s cooking. Phenomenal food and very welcoming staff. A must visit","January 2023","POSITIVE","0.999028205871582","0.000915121054276824","4.1367809899384156e-05","1.537304706289433e-05","Barcelona","1","131"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","Excellent pizza with high quality Italian ingredients. The staff is very lovely! Highly recommend!!!","December 2022","POSITIVE","0.999752938747406","0.00018669401470106095","2.0230172594892792e-05","4.0102411730913445e-05","Barcelona","12","100"
"Off-Street","Carrer De Teodor Llorente 29, 08041 Barcelona Spain","1","5.0","328","","","We came to Barcelona because we saw this was the best spot. We were not surprised when we met Leonardo who was very welcoming and funny. He was very kind and understanding of my vegan needs. The atmosphere was great and the choice of beers...was very good. We really enjoyed our stay and we will be coming back! Pizza Pasta Better!!More","November 2022","POSITIVE","0.9996217489242554","0.00028293440118432045","2.5475488655501977e-05","6.979788304306567e-05","Barcelona","11","336"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","Visited with my girlfriend as she is vegetarian and there were a lot of options. Food was very good and staff friendly too.","June 2023","POSITIVE","0.9993584752082825","0.0004665241576731205","3.464913243078627e-05","0.00014039150846656412","Barcelona","6","123"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","AMAZING!! Have a reservation…but so delicious…we celebrated my birthday here…and i was amazing..  highly recommend!","December 2023","POSITIVE","0.9998315572738647","0.0001072216618922539","2.342844345548656e-05","3.768942042370327e-05","Barcelona","12","115"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","Wonderful food and wonderful service. The prices were VERY reasonable, especially for the quality and deliciousness of the food.","December 2023","POSITIVE","0.9998636245727539","8.06026000645943e-05","2.913503340096213e-05","2.6615758542902768e-05","Barcelona","12","128"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","Very good burgers and a very nice staff. We can try some different burgers. All of them was delicious.
We will sure come back!","December 2023","POSITIVE","0.999649167060852","0.0002811083977576345","2.9084871130180545e-05","4.062597145093605e-05","Barcelona","12","126"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","I really liked the vrutal burger and the french fries. After some time a vegetarian work colleague started having dinner there every day, and was harassing me through visiting the restaurant more and more. Once I saw him smiling in the back of the restaurant...staring at me as I was going to enter. Fortunately me and my friends run away to another place. So I cannot go there anymore.More","December 2023","POSITIVE","0.9746323227882385","0.006124284118413925","0.010198290459811687","0.00904505979269743","Barcelona","12","390"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","Delicious vegan food, great cauliflower and coffee and cake! Awesome service by very friendly staff. Food was very fast so great for lunch","December 2023","POSITIVE","0.9996616840362549","0.0002565220056567341","1.813544258766342e-05","6.372842472046614e-05","Barcelona","12","138"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","Federico is amazing 🤩 delicious food 🥝🥝🥝🥑🥑🥑 fully vegan . Marco the owner is my friend so I have been coming here for years !","December 2023","POSITIVE","0.9962210059165955","0.0036867260932922363","3.677815038827248e-05","5.5469303333666176e-05","Barcelona","12","125"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","Very good food, vegan and delicious! We take some tapas, and we have enough food for we to be full. I’d come back!","December 2023","POSITIVE","0.9986346364021301","0.0012417297111824155","5.4007014114176854e-05","6.954062700970098e-05","Barcelona","12","114"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","Hotdog was delicious, fries where perfectly friend and the Brasilian Mojito was incredible! Totally recommend it","November 2023","POSITIVE","0.9997197985649109","0.00023720221361145377","2.4239197955466807e-05","1.8736049241852015e-05","Barcelona","11","112"
"Vrutal","Rambla del Poblenou No 16 Bajos 4, 08005 Barcelona Spain","2","5.0","1355","9.0","24.0","I've been here several times and every veggie burger is awesome, they add their special touch to everything. 
10/10 :)","November 2023","POSITIVE","0.9973559379577637","0.0024560221936553717","0.00015190683188848197","3.608547558542341e-05","Barcelona","11","118"
